Top_left_x,Top_left_y,Top_right_x,Top_right_y,Bottom_left_x,Bottom_left_y,Bottom_right_x,Bottom_right_y,FR1_x,FR1_y,FR2_x,FR2_y,FG1_x,FG1_y,FG2_x,FG2_y,FB1_x,FB1_y,FB2_x,FB2_y,tf_FR1_x,tf_FR1_y,tf_FR2_x,tf_FR2_y,tf_FG1_x,tf_FG1_y,tf_FG2_x,tf_FG2_y,tf_FB1_x,tf_FB1_y,tf_FB2_x,tf_FB2_y,Bending_Coefficient,Bending_Binary,IFF,Spikes,Spikes_Filled
698.5589,259.97522,775.4671,220.11098,732.4998,337.30713,809.069,286.8947,634.4213,253.89882,653.21454,259.7136,675.9555,265.9204,689.4299,269.23712,720.14886,275.6839,737.5707,277.62885,-110.71498,283.01273,-82.262375,250.66411,-46.44641,212.46118,-24.501669,190.13959,27.83269,140.28316,59.996506,114.80447,0.001001821531853746,0.0,0.0,0,0
698.5759,261.33975,774.43353,220.70802,731.7544,338.0658,808.2945,287.9161,645.10876,256.7663,662.32153,263.1796,685.73694,269.93756,698.0099,272.8289,728.1647,278.9565,746.18494,281.78845,-97.080475,272.0708,-70.18453,238.32658,-31.628992,196.21649,-10.626229,175.28041,42.765053,125.02975,76.14704,96.120995,0.0012124079639586204,0.0,0.0,0,0
697.73285,262.64917,773.7286,222.2612,731.7719,338.93295,807.9072,289.18073,650.17755,263.1349,665.8935,272.93823,689.1706,284.03415,701.39813,286.39395,733.01874,287.60455,751.9211,284.61716,-88.99412,253.36855,-67.96812,214.30037,-33.964287,163.49942,-13.08233,143.94377,46.566193,102.59703,87.01548,84.9749,0.00494188464791263,0.0,0.0,0,0
697.7511,264.0699,774.11884,222.70374,731.5423,339.88144,807.9675,290.16837,655.62244,268.13544,670.17,283.59375,688.7972,297.28027,700.81464,301.1675,733.43176,294.75812,751.5539,286.3452,-82.29574,240.35811,-67.69325,190.17345,-44.33024,139.19406,-25.245762,116.548836,42.322662,89.45665,86.0195,84.16754,0.010588694721989471,0.0,298.5074768,4,4
698.9551,263.96118,775.03107,223.24573,732.17816,340.5386,808.4981,290.29102,660.99634,271.8625,675.3497,288.1433,693.1861,302.72925,706.1577,308.22702,736.4841,297.65936,752.5724,285.63477,-77.17872,226.73671,-63.231632,175.26506,-41.8261,123.695366,-22.307354,96.704254,43.947556,80.838486,86.847496,85.73315,0.01377123041732864,0.0,169.4915314,4,4
699.14575,265.31772,775.4968,224.48882,732.76514,341.84778,808.7106,291.43137,662.44446,273.1165,677.6298,289.6928,695.4735,303.40506,709.6492,308.21698,737.764,298.94003,753.2969,287.44125,-73.90967,225.22812,-59.15782,172.63911,-37.50942,123.094864,-15.437442,96.0265,45.512505,80.0495,86.81703,84.414986,0.013212883952930396,0.0,90.0900879,3,3
699.0487,266.5229,775.04736,226.02672,732.3431,342.76978,808.77734,292.9426,655.0091,268.45255,668.71344,276.62885,737.66516,289.8807,711.83527,279.20227,739.321,289.80048,753.9877,288.3428,-84.26868,246.77374,-65.31826,213.1728,55.23467,101.22025,13.993484,156.4798,58.592476,99.294464,89.404915,83.64142,0.0005614468515765283,0.0,71.9424438,2,2
699.418,266.89777,775.99304,227.1043,733.8436,343.9546,810.0293,293.50638,638.44995,263.8186,656.0736,269.65204,678.27216,275.7662,692.73724,278.91364,721.63586,283.9123,739.64624,285.1896,-107.168236,273.3942,-80.865074,242.108,-46.11753,204.57242,-22.332174,181.40797,27.629656,136.61658,61.478786,111.74363,0.0014477828905310867,0.0,56.1797752,1,1
700.6555,267.35632,777.2699,226.57642,734.5996,344.24927,810.51404,293.94318,620.4312,262.4081,637.8675,267.3329,658.66486,272.6886,671.99585,275.41302,702.64014,279.32858,720.72894,281.59946,-139.69662,298.39194,-113.447136,269.7167,-81.094154,235.90016,-59.406605,215.31122,-6.2182097,171.68498,26.311047,145.11946,0.0012201611741063571,0.0,259.7402649,2,2
702.5457,269.29327,777.3528,228.41254,735.0716,345.38794,810.82935,294.9645,592.7556,257.63702,612.4575,262.67892,634.17865,268.60788,650.93567,271.71185,682.27325,275.5078,699.77673,278.0234,-195.2176,353.07254,-163.64525,320.11655,-128.5836,282.4232,-100.14511,256.25793,-44.29859,210.7778,-12.664358,183.87459,0.0010581959355341708,0.0,2.0426922,0,0
702.4785,268.97354,777.78,228.6581,735.5757,346.15894,811.3985,295.87878,573.78796,253.85126,596.3438,259.93292,618.27997,265.98242,634.30334,267.26404,664.8735,270.2813,685.0744,272.05884,-221.31653,373.88223,-186.9037,337.5658,-152.90614,301.29874,-125.58481,281.30588,-72.37516,240.7948,-35.957516,213.67525,0.0013348628462356894,0.0,2.0426922,0,0
702.1876,269.88736,779.13184,229.18843,736.4258,347.23465,811.6443,296.724,557.7983,251.24367,582.7838,256.61963,602.8459,261.41724,619.02136,263.1691,652.472,267.58444,672.75903,268.75293,-226.83209,382.31772,-192.58377,349.2934,-164.48106,320.90213,-139.82713,301.8204,-87.2672,259.0218,-52.791016,235.09862,0.000896055258477385,0.0,2.0426922,0,0
702.70886,271.09247,778.7441,230.19643,736.5598,347.77847,811.9346,298.08075,545.4428,247.9552,570.7698,254.23273,591.30853,258.27365,609.25574,260.09155,643.08765,265.00192,661.7261,265.58502,-257.01273,413.697,-220.47173,376.5278,-189.44583,347.9088,-160.58276,326.03732,-105.3873,280.1714,-72.33409,258.67206,0.0009016514132972343,0.0,2.0426922,0,0
702.7363,272.50674,778.5503,232.09229,736.33545,349.17255,811.9297,299.59195,536.75903,246.97409,563.0271,252.824,581.40924,256.4708,600.65533,259.24203,632.8657,263.28906,653.08984,263.92755,-272.07468,428.66483,-233.47214,391.35806,-205.5684,365.63553,-175.0867,340.45694,-122.09141,298.32675,-86.31559,275.21826,0.0009117247642509524,0.0,2.0426922,0,0
