Top_left_x,Top_left_y,Top_right_x,Top_right_y,Bottom_left_x,Bottom_left_y,Bottom_right_x,Bottom_right_y,FR1_x,FR1_y,FR2_x,FR2_y,FG1_x,FG1_y,FG2_x,FG2_y,FB1_x,FB1_y,FB2_x,FB2_y,tf_FR1_x,tf_FR1_y,tf_FR2_x,tf_FR2_y,tf_FG1_x,tf_FG1_y,tf_FG2_x,tf_FG2_y,tf_FB1_x,tf_FB1_y,tf_FB2_x,tf_FB2_y,Bending_Coefficient,Bending_Binary,IFF,Spikes,Spikes_Filled
740.95917,296.93588,805.36316,250.25128,777.1154,367.07434,842.1319,310.8098,691.207,277.8833,707.9135,288.51376,727.6775,298.92337,739.2919,304.40344,768.1421,315.3464,784.9098,319.47543,-82.1644,322.26752,-58.76785,271.46127,-29.195045,216.80855,-11.245633,186.24529,36.082043,116.19892,66.13721,80.03485,0.0023600962298891,0.0,32.3624611,1,1
764.12384,285.78955,830.1417,237.70828,801.47894,355.36252,866.82996,298.45285,735.34894,255.3619,742.2865,276.54028,752.8478,299.4263,765.3273,309.22357,798.2069,304.37967,814.1242,293.5179,-24.929705,312.93457,-33.218357,254.30592,-36.00004,188.48668,-21.975714,148.51767,47.756348,105.676315,92.84768,101.98074,0.02630752894985444,1.0,54.7945213,1,1
764.3555,284.2707,830.42975,236.80775,802.3045,354.31085,867.44183,297.34943,740.6842,255.69936,746.17755,277.9731,756.0884,300.9985,767.78687,311.39624,800.08795,304.8302,815.8407,292.3509,-16.308813,299.98404,-28.787544,241.57747,-33.17239,177.24547,-21.49469,137.79398,48.347282,99.86873,95.00124,99.86692,0.030877028101952034,1.0,54.7945213,1,1
764.7572,284.05368,831.08545,235.57085,802.38715,353.1873,867.8009,296.3035,736.4143,251.73114,746.3633,273.81046,758.5596,295.08392,767.5871,300.72452,801.2526,299.66898,815.8493,291.1545,-21.38119,316.10754,-25.108599,251.06638,-23.593884,186.16692,-12.0777,160.10867,55.391743,107.90836,95.14523,101.451454,0.02253140843534842,1.0,7.160759,0,1
767.0947,283.15933,832.462,233.52864,804.7114,351.52783,869.4147,293.85403,691.3856,233.28984,703.07715,241.2797,722.9026,252.39528,736.39624,259.37857,765.3405,271.2266,782.43604,277.42868,-95.839516,432.5661,-81.26686,395.81476,-54.104572,339.25812,-34.984875,302.04916,9.603999,228.89108,37.056297,187.06322,0.0020078018330289835,0.0,7.160759,1,1
760.3123,283.98676,825.8171,235.55168,798.1139,353.87305,862.70056,296.40335,733.3843,239.89052,741.281,261.78543,752.6503,283.24155,763.26825,292.89923,799.12274,293.89905,816.3272,286.21017,-6.247271,341.11642,-14.005804,278.5399,-14.262181,213.67429,-3.653085,176.39732,67.064186,115.95873,112.14161,103.06479,0.02191473288797912,1.0,27.3972607,1,1
759.4272,283.1592,825.5177,235.68294,797.7876,354.21793,862.87994,296.36786,727.0164,234.3051,739.2328,253.96065,755.32837,277.20496,764.9686,281.5575,798.7233,288.1217,816.73376,286.38956,-12.172363,360.0606,-8.803877,295.5486,-1.729111,219.1454,12.549621,194.87106,73.027306,127.15184,112.62201,100.96505,0.013243767204309023,0.0,27.3972607,1,1
756.4149,285.09747,819.7668,234.77466,791.94995,354.25467,857.127,295.41544,732.65625,234.3385,740.56104,257.01364,752.55475,279.0437,763.6553,288.11102,798.08124,287.05823,816.72614,278.16995,5.138704,362.7306,-3.0677114,292.59995,-1.5766053,220.26462,11.866323,180.69691,85.30541,122.29804,135.79128,107.962326,0.021745953246786933,1.0,0.1808514,0,0
752.5366,285.15747,819.03723,234.34882,791.0273,354.16,856.35626,295.3982,737.6042,237.85081,741.7502,260.1824,749.9224,282.73062,761.6373,293.559,798.598,289.8442,817.225,278.1142,22.81234,328.07596,6.151929,271.1725,-2.428304,209.33644,8.483673,167.67421,85.75609,113.776436,138.57736,106.24304,0.027804828716044484,1.0,0.1808514,0,0
752.87335,284.57794,818.3095,234.02373,790.1994,353.6602,855.862,294.65244,737.2614,237.54765,741.7385,259.80908,750.02216,282.36722,761.3171,292.74435,798.0739,289.2315,816.18085,277.7969,20.295183,333.1777,4.554432,273.56815,-3.2888417,209.53406,7.9543333,168.45903,85.86239,113.37771,137.4408,105.91845,0.028223146824197385,1.0,0.1808514,0,0
754.05786,284.11603,817.5038,233.70241,789.5629,352.90298,854.6983,294.5259,731.8792,235.42194,740.0609,257.98013,751.183,278.41037,762.0421,287.26688,797.05005,286.44626,815.15765,277.01392,6.506168,353.89777,-1.0886846,284.39044,0.1476256,217.72311,13.271783,179.10732,87.76041,119.219795,137.79724,107.04487,0.021946195658512625,1.0,0.1808514,0,0
740.8318,279.3343,808.04846,230.09988,779.41907,349.57394,844.0137,290.73624,719.2472,205.68712,724.3258,227.47746,733.8141,250.45857,745.94727,261.44666,780.86584,261.4219,802.27155,255.26152,37.425793,397.64847,23.351217,338.85828,17.00091,272.84705,28.745712,230.31172,99.39448,174.65971,153.15569,152.16145,0.02238296525789112,1.0,0.1808514,0,0
737.06726,278.74014,803.22797,229.97865,775.5404,349.87964,840.5583,290.29813,737.21844,224.46103,743.3145,248.12323,754.1035,271.99255,765.6711,281.95197,797.21,277.58347,812.2266,267.76593,60.727383,323.42563,45.74068,257.762,40.598797,187.37894,52.55582,147.38835,122.6106,103.5685,167.81433,98.234055,0.029969145685826492,1.0,0.1808514,0,0
737.0055,279.89633,803.3236,230.42487,775.9549,350.16577,840.5149,291.31372,740.12164,227.1743,747.4316,252.3203,758.71014,275.80655,770.1003,285.4581,799.12634,278.91248,813.0495,268.19504,65.55022,312.00583,51.03237,243.0868,46.843433,174.07185,58.597675,135.24211,126.209526,99.84172,170.18379,98.198875,0.03187424213080132,1.0,0.1808514,0,0
737.14984,279.6848,803.54224,229.94481,776.1112,349.74918,841.07385,290.57715,737.60144,225.32733,746.60736,249.58617,759.8834,271.36945,770.2976,279.3799,798.4264,277.0899,812.4513,268.18924,62.202618,320.77744,52.060223,250.43541,53.632175,181.15733,65.26324,147.0164,125.85235,104.16218,167.40485,98.49814,0.02572561520734467,1.0,0.1808514,0,0
741.3493,276.88623,806.5088,227.58963,779.2579,347.61407,844.32495,287.5451,752.00433,247.71513,757.13715,270.47476,765.5278,293.65454,777.56323,304.76468,810.1946,301.7863,828.9417,291.3835,53.90357,247.53308,38.349426,187.87889,29.545635,125.11272,41.072903,82.78751,109.666626,32.93882,161.74509,20.271837,0.028717321920085144,1.0,0.1808514,0,0
739.9331,276.10306,805.1308,227.17389,778.32294,347.03372,843.6234,286.83038,749.61584,246.12671,755.9518,268.8777,765.7072,291.88992,777.6776,301.9767,808.7597,300.2322,827.8755,290.6039,53.071747,251.42963,39.66582,189.44695,33.398033,124.721954,45.696564,84.671074,109.52598,35.465805,161.24477,20.84431,0.02618992187661696,1.0,0.1808514,0,0
750.4896,270.63202,814.79047,220.90508,788.20105,339.66238,852.99646,280.49948,760.0956,256.5148,765.438,277.76178,774.85,299.72473,785.2735,309.79166,819.4579,311.73743,840.73425,304.03995,35.32398,214.86304,22.016296,159.44215,16.490917,98.29182,25.882097,60.895504,90.93647,-1.1636696,143.29858,-23.786798,0.02346900255223104,1.0,0.1808514,0,0
750.91833,269.64963,815.97675,219.85672,789.1414,338.7667,853.4037,279.72232,760.7704,254.97575,765.0567,276.28418,772.67456,297.44415,783.49524,308.59082,819.56854,310.4996,841.36896,303.0089,35.89303,215.60399,20.480816,162.61003,12.264711,106.523674,21.095942,66.37579,89.81512,0.5949171,143.55469,-23.952595,0.023907347271154292,1.0,0.1808514,0,0
