Top_left_x,Top_left_y,Top_right_x,Top_right_y,Bottom_left_x,Bottom_left_y,Bottom_right_x,Bottom_right_y,FR1_x,FR1_y,FR2_x,FR2_y,FG1_x,FG1_y,FG2_x,FG2_y,FB1_x,FB1_y,FB2_x,FB2_y,tf_FR1_x,tf_FR1_y,tf_FR2_x,tf_FR2_y,tf_FG1_x,tf_FG1_y,tf_FG2_x,tf_FG2_y,tf_FB1_x,tf_FB1_y,tf_FB2_x,tf_FB2_y,Bending_Coefficient,Bending_Binary,IFF,Spikes,Spikes_Filled
503.0781,197.79114,610.6567,175.18184,521.1633,295.15472,632.25745,259.13663,495.59348,111.17789,490.23355,146.14085,492.25195,171.11246,506.24765,192.17348,534.47473,206.82968,564.64636,205.77837,14.471939,397.4293,-5.280789,317.52057,-9.361691,261.45428,6.6923494,210.46875,47.9119,166.44528,99.83913,153.71815,0.021878340844015156,1,0.6961849,0,0
503.22855,195.93825,611.5151,174.19965,521.35675,294.39844,632.485,258.20728,492.992,101.28226,494.36,133.02817,500.2469,160.2915,514.82404,182.73083,540.35645,199.12392,564.5152,204.35652,11.885476,413.42673,4.378885,339.3518,5.690376,276.8929,22.240318,223.03264,58.780544,177.14848,98.25125,154.49272,0.031227254820267607,1,0.6961849,0,0
501.98254,186.45709,610.0987,165.22128,519.31244,285.77606,631.56964,248.79832,510.23547,117.23506,514.404,151.62097,520.7244,175.18257,532.40045,200.83385,558.2909,215.86513,579.08105,221.9557,33.832497,352.1041,29.91614,270.83545,32.98092,216.35121,43.958424,156.6585,81.80553,112.5344,115.37191,88.58173,0.03702323609643569,1,0.6961849,0,0
504.66965,187.85583,611.59033,166.16928,520.91473,286.63235,633.4423,249.99258,519.4276,134.19427,514.5685,170.7429,516.257,194.25006,531.21765,222.18086,556.10956,228.05196,582.2388,224.72455,40.062305,315.6217,20.668331,232.98723,16.745943,181.32976,32.770046,116.373924,71.57727,91.40953,117.59222,83.7982,0.028510151701191616,1,133.3333282,3,3
506.63495,188.72108,613.6024,166.83766,523.14276,287.66742,635.3195,250.9657,523.8674,141.43451,514.58276,176.81924,513.41113,202.85118,529.20856,229.41893,557.2137,232.65623,584.7233,226.51485,42.375256,298.59354,16.012478,222.12431,6.935615,167.47131,24.519377,105.97487,68.82,84.62958,118.12812,81.81629,0.012504081195992407,0,62.5,2,2
507.84396,189.21101,615.8891,167.52832,525.0469,288.1714,637.0333,251.36777,523.6087,140.97646,515.00073,177.01164,515.28076,200.57117,530.483,228.58789,558.9015,232.61977,585.9654,227.05406,39.821136,299.88535,14.667453,222.87007,8.460672,173.24237,24.258791,109.33342,68.61538,86.28143,116.76002,82.60445,0.016505402685059054,1,51.1508942,1,1
509.23715,190.05574,616.6682,168.39703,525.9093,288.8947,638.6713,252.32568,520.9097,134.05005,517.5633,170.59935,519.9658,193.82797,535.42365,220.56609,562.00726,228.06326,586.48126,226.81221,35.598854,321.7179,18.771614,238.69325,15.980791,187.35104,32.937775,124.59136,73.93898,95.575165,116.27574,84.72863,0.02971825568410858,1,44.5434303,1,1
509.0508,190.97516,616.4032,168.8301,525.8728,289.16864,638.3975,252.50899,515.15466,123.07119,520.84454,156.26263,528.4281,179.99959,542.44775,206.08543,565.11365,219.9112,585.82043,226.41203,30.130135,352.46848,29.28948,271.77325,34.523262,215.26295,49.42318,152.47046,82.669685,111.7673,115.95804,86.742424,0.031688944133180096,1,2.6326182,0,0
505.54688,192.96947,612.8109,172.1242,521.9912,292.4704,634.7275,255.67792,492.50186,119.4397,499.3923,150.45973,507.1399,188.49602,524.3714,203.93782,546.3533,217.12375,567.08484,226.21776,-1.4879766,371.5163,1.413947,296.00784,3.6676373,208.85956,26.811634,168.80843,58.588837,130.91072,90.34153,101.396065,0.028258332149664375,1,2.6326182,0,0
505.16464,195.34781,612.94476,172.89287,522.44507,293.54703,634.2501,257.0367,498.382,134.4163,493.35593,169.38371,498.28223,197.85316,513.084,221.62733,539.2394,230.35214,567.659,229.74901,6.480028,336.86627,-11.492221,260.22134,-11.400631,197.77371,5.0991063,142.31015,43.96934,111.48632,91.454,97.443596,0.02670699120743149,1,87.7192993,2,2
505.8705,195.3796,612.3073,174.17125,522.5006,293.93805,633.73004,257.50406,501.87436,141.0158,492.2148,174.67212,494.80933,199.46689,509.3684,226.12994,537.69806,234.08575,567.4862,230.82458,8.590473,322.645,-16.14078,249.8627,-18.274803,196.07565,-2.6022785,135.14565,39.78133,105.07813,90.57293,95.901405,0.016854481972780406,1,42.9184532,1,1
505.38306,195.67432,611.89526,174.7605,522.1156,294.37872,633.6595,258.04218,501.8211,142.05318,492.13644,175.4186,494.7024,199.73112,508.9591,226.326,537.1456,234.29228,566.81256,231.3598,9.172572,321.17023,-15.5709915,248.75786,-17.656214,195.90848,-2.4877098,135.27629,39.550674,105.42127,89.90063,95.80028,0.01668263085333402,1,25.7731953,1,1
504.4855,196.33977,612.1572,174.64583,521.9303,294.5286,633.14856,258.3002,499.7871,136.72449,495.11337,170.58974,500.99393,201.62831,514.1617,222.25554,539.165,231.47107,566.8528,231.41835,9.637612,332.59253,-7.5838437,258.49405,-6.8680506,190.48605,7.8332033,142.3844,44.719902,111.32949,90.88529,96.73018,0.02958704878514111,1,7.2516317,0,1
505.07553,195.41129,612.61145,175.34009,522.8763,294.59845,634.2348,258.1043,496.91168,127.26516,502.23425,159.84445,509.76193,192.75562,527.3492,210.31404,546.3678,223.14496,568.0791,230.20158,6.618807,354.05344,5.621247,277.82303,8.012839,203.7546,30.544653,159.6498,57.188133,124.18674,91.1346,98.47304,0.029922402690881963,1,7.2516317,0,1
507.31512,196.05197,614.0903,174.91676,524.46765,294.95816,635.5442,258.54727,485.6831,108.0173,498.54877,135.21602,511.01895,156.68776,526.94995,183.18163,543.2441,202.77429,558.802,218.9724,-10.618189,405.7313,2.9401152,337.7577,17.23513,284.46234,35.50751,219.48738,56.39899,170.0178,77.20252,128.12627,0.00901124217880694,0,7.2516317,1,1
506.78897,191.43597,613.51715,170.68987,523.4324,290.15244,634.8477,253.66054,506.78287,160.15468,507.8394,187.63469,516.73987,219.48286,531.58246,243.80283,554.2991,257.66037,576.55927,263.68146,8.51348,268.22754,2.6630476,207.64355,8.050369,137.62756,24.4298,81.90241,56.23473,42.434124,90.753555,17.514124,0.032080157381118184,1,2.7773919,0,1
505.51392,193.99947,612.9711,171.63345,523.00433,291.00238,634.3506,254.67725,510.57474,171.57121,506.97723,207.69702,508.4922,232.21187,523.87335,257.87823,549.146,267.1231,576.5543,265.53796,14.668851,246.40353,-1.5662493,170.63843,-5.971992,120.11506,10.374007,61.674572,46.92057,29.299023,92.1255,15.688774,0.028143439268476438,1,2.7773919,0,1
505.15524,194.2905,612.60114,172.36082,522.66486,291.72662,634.18414,254.54138,514.5409,178.13339,508.0322,214.12741,507.5967,238.78178,522.5727,264.89395,548.20575,271.03238,576.7071,266.73508,19.58424,230.98264,-1.0527372,157.32515,-8.310208,108.100464,7.0218673,49.7028,44.35472,23.006266,91.80144,13.626498,0.020247124608209387,1,2.7773919,1,1
504.72806,194.08176,611.6577,172.30667,521.78033,292.08978,632.7233,254.36606,515.3769,179.5768,509.44806,214.34203,509.0496,239.9474,524.0461,265.19592,548.8542,271.39252,576.0708,267.26297,20.98632,226.7461,1.8304707,155.76224,-5.4732285,104.83485,10.323649,48.18803,46.58486,21.656082,92.11221,12.416356,0.022169751933304904,1,1.0690614,0,0
503.66748,194.28633,610.7344,172.28818,520.6253,291.52405,631.5774,255.49991,512.29767,172.9732,511.456,208.8735,513.5042,234.0838,526.3671,258.05502,550.6014,267.4733,574.86334,266.58243,20.03261,242.47882,8.244265,165.90462,4.4667106,113.5828,17.724989,59.63244,53.128654,27.438828,93.36162,14.399842,0.03928473198350066,1,1.0690614,0,0
503.16495,194.01218,609.37396,171.89136,519.11957,291.83307,630.6676,254.69269,506.2036,157.78897,513.6032,185.24948,552.4394,248.16733,553.6001,244.64574,557.024,254.66675,572.9185,265.43433,14.784182,279.28632,19.207518,214.3761,63.87117,62.84475,66.92408,69.21709,69.30386,47.268204,92.05488,16.424793,0.015782081939118685,0,1.0690614,0,0
498.41574,194.73756,604.69116,173.88109,514.4164,293.43945,625.3449,256.42184,484.1051,153.16626,486.2395,186.39366,491.01077,210.2334,506.74796,236.43475,531.9111,249.10172,554.6507,252.86646,-12.166083,296.29214,-16.873987,222.59554,-15.191477,170.95287,2.3910398,111.03826,38.122158,72.90957,73.90542,52.550045,0.03304148728721082,1,1.0690614,0,0
498.06903,194.86375,604.58466,173.86996,515.05304,292.87338,624.9067,256.62988,489.58423,163.00636,483.62497,196.63234,484.1018,221.33922,499.55096,247.79253,526.53534,256.50006,555.4991,254.07599,-4.72897,271.5969,-22.724504,202.22348,-28.02847,152.03644,-11.560627,92.910164,27.334929,61.66226,75.02372,49.84595,0.02153292596505034,1,1.0690614,0,0
496.07257,192.93195,603.0058,171.93617,513.70953,290.7457,623.85657,254.46054,486.4673,158.66301,479.36798,188.93384,479.03363,213.31375,495.88995,240.31982,524.03064,250.74557,554.9907,252.26149,-5.4383583,277.3117,-24.53225,215.0485,-31.14811,165.48837,-13.072751,104.44508,26.848461,69.41426,76.33828,48.794476,0.015998438755446223,1,1.0690614,0,0
495.0726,191.37387,602.53186,169.79428,512.00104,289.70605,623.23553,252.74438,479.51187,144.83311,480.0446,177.49266,485.63995,202.22194,500.41125,228.7025,526.70624,243.44928,552.9749,249.59334,-12.019137,306.76074,-19.563253,235.3149,-17.225903,181.57333,-1.6466647,121.515175,34.853313,78.721794,75.347786,51.607555,0.029599264349241913,1,1.0690614,0,0
488.10504,189.65984,594.342,168.42503,504.05228,288.4903,615.0259,252.18292,493.00665,139.78685,494.22922,175.99002,500.3653,198.02321,516.1048,224.63852,539.07886,234.37215,560.9289,236.48453,21.667189,308.7487,13.475137,226.76228,17.39747,177.07925,35.342197,114.73303,70.20818,82.91205,106.953705,66.29778,0.03482853747112676,1,363.6363525,3,3
486.74567,191.4188,593.77515,169.4027,503.46558,289.28064,614.39307,252.71715,496.77054,151.07924,492.26025,184.87708,496.36304,212.63228,511.97165,237.32329,537.1015,242.97722,561.41943,238.2047,27.868431,284.38818,10.555123,211.51692,9.352739,151.56293,26.989832,93.833435,65.86342,68.64044,108.88264,64.19177,0.031294469749791325,1,363.6363525,6,6
486.06284,191.5066,592.8072,170.47403,502.61044,289.86093,613.90173,253.48965,497.33023,154.5399,492.55582,187.57742,496.54016,216.06311,512.18115,240.67159,536.2411,244.24399,560.2063,239.25562,28.83201,277.1624,11.362626,205.66858,9.853071,144.32797,27.530382,87.15626,65.1403,66.98043,107.51932,63.402737,0.0319570955186129,1,106.9518738,3,3
486.51846,191.9874,592.7555,170.73926,502.12756,290.92923,612.9974,253.98473,495.72513,150.80785,495.22394,187.77362,499.4995,211.48056,515.2903,235.43388,537.4142,241.46988,559.73285,239.60063,26.031605,287.17813,14.97833,205.28384,15.557062,153.62296,34.242634,97.239395,68.57523,73.06692,107.39415,63.961643,0.03760139231017818,1,77.2200775,2,2
484.9119,192.32184,591.5402,170.80742,501.49686,290.39502,612.7806,254.29433,492.88422,138.85109,499.0777,172.18846,506.94016,194.77199,520.30945,219.65306,540.03455,231.86137,560.0743,239.0441,28.610123,316.63113,28.786766,237.85272,34.93624,185.09502,49.253006,126.21346,78.17464,90.64408,110.05062,64.574776,0.032571073527092355,1,61.7283936,2,2
484.2114,191.6403,591.0488,170.26476,500.7422,290.41602,611.7181,254.04315,488.58514,123.179344,500.3781,149.48262,511.04062,170.6912,525.6603,196.3414,541.22766,216.58507,555.35614,231.51114,26.655853,351.5301,38.65112,286.26437,50.09025,234.25874,66.63026,171.64777,86.44781,120.809456,105.65419,81.93621,0.011430759326498046,0,54.6448097,1,1
483.4518,191.85666,590.4428,170.26675,499.56088,290.26608,610.9761,253.5797,502.74713,105.386055,510.17145,135.05653,519.5896,163.44417,536.29694,187.66272,552.94006,204.58348,572.3573,216.73003,58.326267,393.32083,61.494442,317.84424,68.45599,247.5906,89.410995,185.49152,112.82758,139.88493,143.41881,102.8209,0.024318196293077493,1,2.4408104,0,0
483.15237,191.20148,591.18445,170.14465,500.04605,289.96173,610.9003,253.3505,505.19876,117.69494,503.64682,153.27286,506.8705,177.1349,521.3137,204.04565,546.97095,215.1465,572.8911,218.00957,58.128525,356.3442,43.893486,274.26965,41.839497,220.3487,57.335224,156.49641,97.29988,120.2479,142.88023,99.99395,0.03223811257743543,1,2.4408104,0,0
483.87885,189.65427,590.8895,169.34795,500.1827,288.90833,611.424,252.62071,505.66473,123.48789,499.52936,159.1316,501.19824,183.61186,516.36,210.23361,544.603,219.63281,572.85425,217.55713,55.684658,342.22623,33.770164,260.54108,29.291988,205.92715,46.200348,142.91493,90.73706,109.26231,142.25073,98.49796,0.022180672348942467,1,2.4408104,0,0
483.21567,188.52242,590.2033,168.7937,499.6497,288.41626,610.9387,251.67085,504.682,122.11009,498.9187,156.58505,501.20792,180.81369,515.9543,207.91193,544.3777,217.5681,572.50116,216.9452,55.0138,343.5466,34.087845,263.9278,30.66345,209.46045,46.642555,145.68341,91.3312,111.604034,142.19754,97.9068,0.02323858230031569,1,2.4408104,1,1
482.03165,188.53758,590.0611,167.1185,498.72873,287.14893,610.03394,250.72885,501.85858,112.88308,500.19806,147.61813,503.08093,170.934,518.64734,199.45471,546.10657,211.62498,572.7119,214.90808,55.145416,362.56912,41.082016,281.95117,38.7061,229.01904,55.658382,160.96457,98.344795,121.51979,144.91434,100.000984,0.029128007937921026,1,1.089028,0,0
481.68933,187.24237,588.9196,166.20073,497.90256,285.81625,609.46027,249.56691,499.54514,98.91886,505.52533,130.59552,513.2161,157.23244,527.5357,182.6799,548.8742,200.90102,571.5837,213.98682,56.293365,398.26755,56.24267,318.55115,60.810684,253.42581,77.073524,190.13834,108.1197,139.90503,144.23196,99.31533,0.027894240546871688,1,1.089028,0,0
477.76395,188.71411,584.5773,167.71184,493.91583,287.37845,604.8604,250.8875,488.2752,96.464325,490.49957,130.11737,495.4563,155.87563,510.57565,181.18124,533.30707,194.64879,556.398,199.67584,44.32102,409.32416,37.490585,326.33383,38.01498,264.89917,55.747074,202.37485,90.5752,162.47325,130.40794,139.84782,0.03551587516501422,1,1.089028,0,0
477.1177,188.72264,584.68896,167.72603,494.1097,287.5556,604.73175,251.41782,491.16858,105.47179,487.50403,141.96385,490.44403,165.99205,504.9583,193.52711,529.67377,201.71776,556.36566,200.89859,48.012615,381.7523,30.111622,297.49463,27.707006,243.15959,43.175617,178.17613,82.1873,149.34937,130.13258,137.81609,0.03113272178043046,1,1.089028,0,0
477.7615,190.05888,585.4762,168.29562,494.33685,288.24725,605.16144,252.23016,491.59674,109.57991,486.02527,146.27097,487.8819,171.49854,503.82364,197.2986,529.0924,204.3137,557.0564,202.10017,46.433147,374.9276,25.582567,291.52237,21.27597,235.25606,39.75137,173.38756,79.99572,146.45505,130.49872,136.96968,0.024261450058368404,1,1.089028,0,0
478.80762,190.52544,585.6819,169.09662,494.89105,288.92407,605.90234,252.38757,489.6634,106.74775,488.52097,140.07338,491.08807,165.53735,505.95444,191.10052,531.91327,201.4876,557.4593,202.4686,42.188927,387.8183,29.865541,308.02753,26.657072,249.1435,43.76216,186.9613,84.615265,152.27399,130.06529,137.0581,0.032491047972325646,1,1.089028,0,0
479.43576,190.44197,586.14417,169.15353,495.5772,288.9444,606.7366,253.29904,486.28687,95.8906,493.37988,125.31206,503.75897,152.26913,518.3261,175.23746,538.4819,190.47688,558.38806,200.98766,39.028515,415.7737,42.116547,341.41568,51.56322,274.4882,69.34795,216.54216,99.62427,173.5703,131.7697,140.51341,0.024119308465475515,1,1.089028,0,0
481.91687,189.5527,588.8993,168.19289,498.49258,287.78204,609.0614,251.21936,483.85403,114.57028,488.54315,146.96326,494.26437,171.37074,508.34204,196.98035,530.1928,212.30498,550.4957,219.19763,24.419891,367.43085,22.581728,290.46924,24.828768,233.9462,40.28354,172.7368,71.92068,129.69733,104.6745,104.31555,0.035995786061573415,1,1.089028,0,0
482.05624,189.648,588.64484,169.10706,498.4854,288.8345,609.07404,252.2142,487.35922,121.910286,486.95135,157.12341,490.02734,184.02591,504.0697,208.83104,527.82056,219.07635,550.8872,221.33774,27.678928,349.7789,16.645529,268.51593,14.105717,208.67654,29.652699,150.57773,65.55781,117.81808,104.56127,100.923546,0.0390392378701829,1,126.5822754,4,4
481.9581,190.90941,588.2219,169.94778,498.1035,288.90002,608.56384,252.76506,488.3344,123.150764,485.83496,158.01845,488.84753,187.3088,502.571,210.84404,526.1283,220.7964,550.16425,222.00478,29.72581,351.09644,15.196308,270.40958,11.944856,204.7975,27.482573,148.96596,63.287785,116.54554,104.37553,101.1744,0.03660217466437521,1,85.1063843,2,2
481.26578,190.64444,588.3369,170.20007,498.00745,289.10205,608.5609,252.59451,487.2951,119.79479,487.62137,153.7642,490.63116,180.61371,504.32755,205.77135,526.73157,218.38887,550.4127,221.5233,30.085459,357.0264,20.375057,277.90787,17.502272,217.63902,32.199112,158.45395,65.04241,121.29428,104.69195,102.229744,0.04087506395817924,1,51.5463905,1,1
481.17175,191.54362,587.6498,170.01624,497.21796,288.8844,607.37054,253.20287,485.121,109.900116,493.1032,139.56113,501.18134,162.53395,509.89215,184.60385,531.40674,207.83623,549.4848,220.42172,29.743464,383.86633,34.433617,310.82556,41.184612,255.20114,49.143734,202.48207,78.49289,141.88382,105.81468,105.39059,0.029270140147361005,1,18.5356808,1,1
479.23572,191.39922,585.6375,169.55997,495.2588,288.5252,605.49854,252.49152,469.55737,89.91597,481.7365,116.43558,495.39285,138.45454,511.40744,163.54675,529.585,184.75023,544.4496,199.82759,12.127471,437.2184,25.25975,368.904,42.087,312.05066,61.857616,247.7385,86.625854,191.71371,107.75454,150.82181,0.008589711513808726,0,17.0794201,1,1
476.26727,188.93257,582.89453,167.107,492.1264,286.6665,603.4071,250.66272,501.94086,128.38821,505.25302,162.52934,511.68396,186.77217,528.3103,212.8534,548.28827,227.43147,569.2574,235.40776,61.381496,327.59885,55.858234,245.86969,59.07903,188.7809,78.94925,124.357605,108.52108,82.759056,142.93503,53.745296,0.032575303142119545,1,3.1254883,0,1
475.45682,188.02487,581.9796,166.56609,491.5805,286.20795,602.75183,250.28879,504.2017,135.44437,502.59845,170.33023,505.6753,195.00827,521.1052,222.0986,545.24725,232.49524,569.5109,235.2677,64.34483,307.26337,49.915558,227.05016,47.33112,171.65988,64.58638,107.079605,102.26432,72.43635,144.43309,52.467045,0.03354287517712898,1,3.1254883,1,1
474.88278,187.19998,581.2865,166.15321,490.96844,285.8305,602.1166,249.77591,505.5881,136.95682,503.1519,172.81345,505.49884,196.89894,520.0908,223.81276,544.7439,233.42926,569.2813,235.34427,66.92524,301.35577,50.68197,219.41878,47.071793,165.93228,62.956364,102.51,101.68928,69.31876,144.727,50.974297,0.03300185367969889,1,0.9747539,0,0
474.02042,186.64119,580.3974,165.1805,490.3602,284.96494,601.35846,248.76736,505.2716,134.74373,504.62018,170.11324,508.35983,194.46965,522.54156,220.37297,545.01556,231.64577,568.7435,234.16165,68.75877,304.75653,55.487347,222.9587,53.915092,167.91301,69.34884,106.29033,103.94441,70.62911,145.34561,51.376476,0.03810617591650131,1,0.9747539,0,0
473.64655,186.44193,580.6486,164.87514,490.04666,284.59677,601.16815,248.45253,503.07217,128.40697,507.15485,161.02957,514.55426,185.10536,528.07965,209.42839,547.4739,225.1228,568.059,233.21625,67.09073,319.35098,63.08578,241.64479,67.768074,184.79588,82.722885,125.835625,110.85339,82.27053,144.6108,53.221264,0.034716186098558484,1,0.9747539,0,0
468.56918,189.43391,575.9905,167.56198,484.92496,287.56375,596.8262,251.31245,494.19434,167.47438,495.4983,202.0934,501.23932,227.85277,515.78656,252.04066,539.4456,263.83698,562.5958,267.1523,48.30395,237.01418,39.70809,161.09401,41.297867,105.01741,57.414806,48.897564,92.441154,11.765554,130.76007,-9.403453,0.03535362388261575,1,0.9747539,0,0
467.78226,189.36125,574.4485,168.0057,483.5715,288.14813,595.2484,251.21698,495.6979,178.93279,491.22202,214.89067,494.17618,239.83093,509.0379,264.6328,535.17944,270.96497,561.4356,267.56625,48.481316,210.67291,30.465458,135.99911,28.243578,84.378235,44.66955,28.18934,84.85376,0.2224282,130.72792,-10.1711855,0.028225942581564255,1,0.9747539,0,0
465.73642,189.84306,572.55695,167.82976,481.82272,287.98914,593.5483,251.1395,493.84644,182.84808,489.31717,218.72285,491.50513,243.31857,507.7419,268.06018,533.15533,273.2649,559.8191,268.19867,47.881298,202.64384,29.661417,128.64656,26.208956,78.23885,44.671196,21.31694,83.93032,-4.216746,130.94133,-11.705962,0.026936650724358243,1,0.9747539,0,0
462.87094,189.73856,570.42175,167.73074,479.0976,288.39346,590.8132,251.35579,489.33203,179.92743,487.1987,215.65579,490.87827,239.22159,506.35162,264.54996,532.0181,270.58636,557.27374,268.04828,45.5256,209.56606,31.44562,135.03105,30.622793,85.81172,47.76655,27.905455,87.408005,0.5044686,131.33739,-11.043062,0.03159985974771809,1,0.9747539,0,0
461.51248,189.74077,568.3762,167.57367,477.3575,288.14114,589.3642,251.38214,483.28397,167.84142,488.0433,200.4788,495.79477,225.0235,510.99295,249.55188,533.715,261.67596,555.5921,267.01196,41.86358,238.4778,39.94049,165.01494,45.32921,110.12663,62.61751,52.712715,96.252884,15.407844,131.75092,-8.933766,0.03011708900201441,1,0.9747539,0,0
463.5072,199.42249,570.65546,178.0919,479.68997,299.10175,591.1956,262.3877,467.85312,164.78429,467.03485,195.29848,473.88525,225.93475,491.49625,252.0931,516.1843,262.06735,540.7905,264.93134,16.209389,272.97998,6.6302857,207.18385,9.403614,141.19647,29.953869,80.7179,66.63323,47.63963,106.995834,27.403973,0.02980764892222459,1,0.9747539,0,0
461.53885,200.36081,570.0276,179.74847,479.0685,300.15854,590.37665,263.9649,468.3892,176.29497,464.16708,201.4342,465.17334,234.40526,482.9136,260.84015,510.2497,268.80887,540.14886,267.33502,17.479023,247.98296,3.7553895,196.766,-3.5235364,130.29355,16.143126,70.54705,56.452095,40.281742,106.596985,25.512197,0.02405841379173245,1,9.2635479,1,1
460.4187,200.62608,568.29663,180.47444,477.63107,301.14798,588.8764,264.05103,466.86765,180.37178,460.49197,209.51347,461.44196,236.53386,480.57837,263.15372,508.66663,270.36905,539.51215,267.26636,15.56044,240.20749,-2.1979039,181.83185,-7.607389,127.92269,14.03184,67.62811,55.390972,38.368046,107.58299,25.91823,0.01881797101369513,1,9.2635479,0,1
458.3499,199.73651,567.0508,180.24849,476.51865,300.4667,587.70953,264.11954,463.9005,175.92253,459.0665,206.38686,461.18512,232.51071,480.16122,259.5526,507.31052,268.08002,537.2525,267.19293,15.307205,247.69835,-0.7280151,186.26053,-4.553993,133.7552,16.345047,72.941025,55.78799,42.091022,105.64882,26.307945,0.02151518824573601,1,9.2635479,0,1
457.83612,200.58113,565.2296,179.43893,474.24118,299.93015,585.61633,263.2833,458.4099,163.68388,459.43555,196.05812,465.71204,221.68954,482.07605,247.61435,509.2902,260.67743,535.61914,265.746,10.747775,279.26303,3.6794152,208.82008,6.778948,153.23885,25.315466,93.59592,64.9907,53.119045,107.501205,27.4745,0.02699275525943205,1,9.2635479,1,1
455.93912,212.28679,561.586,191.15718,471.89352,310.50815,581.49976,274.49246,450.55368,158.50797,454.38998,190.4854,463.30377,216.27197,478.96396,239.59554,502.16336,251.5719,526.18463,255.8789,5.5626206,320.43933,3.2285862,247.3827,10.746885,188.45367,29.638151,132.71985,64.45835,96.1871,104.52098,73.882,0.027438520326375324,1,129.8701324,2,2
456.1895,212.28139,561.27484,191.67087,471.4539,310.85535,580.81555,274.6119,452.50528,170.06305,451.9908,204.7176,456.38992,226.60905,474.87714,253.202,500.57578,259.50455,526.07336,257.58807,4.7086563,293.89105,-4.8353033,217.74934,-3.1759353,170.0448,19.371725,107.343506,59.508408,81.051285,104.10785,70.51654,0.028254368450648767,1,69.204155,1,1
456.11453,212.89507,560.0072,192.03258,471.14767,310.69348,580.1626,274.619,454.01477,175.13144,450.75436,209.20746,454.51974,234.61716,472.91852,258.19263,498.65912,262.69894,525.8979,258.02353,6.228555,284.88483,-7.7579303,210.19588,-7.8197737,155.14519,15.539967,98.36722,56.353973,75.37571,105.0367,69.29283,0.02591908219150813,1,31.7965031,1,1
454.73376,213.47836,559.0422,192.3156,469.78592,311.41315,578.9192,275.42343,451.79675,173.17996,450.79245,207.00847,454.3928,231.9233,472.70786,255.3995,498.37033,261.331,524.76,258.42288,5.4673276,290.33832,-4.7841988,215.52948,-5.056051,161.50522,18.303188,104.82391,58.809246,79.0533,105.50038,69.90053,0.027780518952610977,1,19.6656837,1,1
452.71277,213.4761,558.1075,192.30235,468.97046,311.5249,577.91113,275.84537,447.42725,162.40079,453.3714,193.5876,461.04398,217.28075,478.80466,240.6912,501.50992,252.54662,523.1282,257.6232,5.283395,313.55658,6.4373865,242.18474,12.386524,188.43535,34.697998,131.51172,69.0405,95.36216,104.94273,72.76184,0.02544214601987723,1,2.4423006,0,0
457.40463,208.87225,560.4871,189.13275,471.92285,307.24008,580.31683,270.85257,448.26596,171.15642,451.063,204.19138,458.9416,227.81293,474.22952,254.15305,497.43405,267.43152,521.09216,273.20227,-5.9418454,287.33066,-9.103219,212.63405,-1.9964234,159.40816,15.938063,98.600075,49.98937,59.68418,88.24049,34.237637,0.02953291704930436,1,2.4423006,0,0
457.64072,209.12154,560.9729,187.97072,472.8872,306.50345,581.32306,270.43527,451.4817,176.18895,450.61047,208.98988,453.7717,232.74146,471.6869,260.5046,496.47913,271.13876,522.37946,273.75717,-1.6825591,275.5394,-11.367619,203.35434,-12.028895,152.21199,9.458298,87.39062,46.596416,52.607372,89.51738,31.895712,0.028609013418008877,1,63.4920616,2,2
458.93182,209.53691,562.58344,188.78224,474.29456,306.7839,582.5604,270.62228,452.84473,174.23665,452.3642,207.81052,455.64883,230.99367,472.15964,258.45044,497.95316,270.48062,524.14026,274.0151,-0.8487408,280.61993,-10.122155,206.4938,-10.53283,156.40567,8.613809,92.78711,46.80272,54.63229,89.88717,31.814009,0.029352762002554822,1,35.8422928,1,1
459.2566,209.3805,563.66595,188.36203,474.719,306.35037,583.6778,270.3717,451.70184,165.65291,456.05743,197.01083,463.21054,220.27345,478.227,247.48615,502.30038,263.65454,524.8971,273.59982,-0.9701163,300.52167,-1.9930202,228.18471,3.5507693,175.04333,20.457253,111.330086,55.13479,65.483116,90.153854,32.020775,0.027951959988342077,1,2.3593252,0,0
473.17297,207.83322,577.737,186.92738,488.9731,304.75394,597.5154,269.21667,455.76743,161.29105,458.34503,194.32147,464.14835,219.51097,480.15048,244.648,502.49503,256.97833,525.8674,259.76007,-16.173008,309.23862,-20.251778,235.03796,-17.255636,179.332,1.5334796,120.4034,33.91925,83.92668,72.008415,65.18266,0.033525163125276744,1,2.3593252,0,0
472.73672,206.3969,577.442,185.74323,489.0006,303.73004,597.2176,267.90747,463.61603,171.50848,459.17316,206.972,460.3931,232.52028,474.97415,258.18982,500.0799,264.107,526.7635,259.86658,-5.36134,279.30695,-21.474249,204.38153,-25.745672,151.56615,-9.834702,93.771736,27.749256,68.725624,73.12454,62.009216,0.028635841321947037,1,250.0,3,3
472.42526,205.48286,577.3845,184.57388,488.78522,302.6573,597.33026,266.74533,463.89322,172.08565,458.14093,205.85332,457.8322,231.7699,473.40228,258.21182,499.2357,263.53088,526.59753,258.84207,-4.7330847,275.9505,-22.523409,205.16895,-29.205383,152.24176,-12.067676,92.46406,26.640285,68.15494,73.12719,61.907135,0.022668339334315887,1,24.7831478,1,1
